Time,Open,High,Low,Close,Volume,Spread
2024-01-01 00:00:00,2.5544128683685496,-0.29105280448638293,2.130691961902153,0.780131523317314,744,3
2024-01-01 00:15:00,2.533066601393405,2.63594521715085,0.7061365017262176,1.9051939564509643,196,8
2024-01-01 00:30:00,2.285289303338393,2.129404173489762,-0.14791873838446645,1.8537241672350446,944,4
2024-01-01 00:45:00,0.7396454734902185,0.7433723376957169,1.217953418504495,0.49673568147399116,907,3
2024-01-01 01:00:00,2.303904994553199,0.7558736863510029,0.15803493976003968,0.2721859076055805,537,4
2024-01-01 01:15:00,0.1198594217249842,-0.6338281940239234,2.2237666119342214,0.8417537662742797,483,7
2024-01-01 01:30:00,1.638164563069554,1.982871213196343,0.8377646304332589,-0.18709846629236826,428,6
2024-01-01 01:45:00,-0.24130266342760187,2.3655519615419607,1.2547778990630236,-0.38442688879399944,580,4
2024-01-01 02:00:00,0.6818532997491089,2.1988035361042675,0.5435428718493107,1.5799157271357003,829,3
2024-01-01 02:15:00,1.9621845439373677,2.14182556205213,0.6778711046855044,-0.014583464580448124,619,8
2024-01-01 02:30:00,1.086063162959116,0.6302370916076873,1.1929771687692448,1.8692904885386734,548,5
2024-01-01 02:45:00,1.3599590029058088,1.5510186218833923,1.8813062130019436,1.9826673985220804,670,7
2024-01-01 03:00:00,1.4449705451536203,0.46990125181568976,1.054117429618317,-0.5413376286121061,139,1
2024-01-01 03:15:00,0.6664522733022809,1.511797606987167,2.4381385006138783,1.9012299088177493,498,9
2024-01-01 03:30:00,-1.6506445424594043,1.9776985097584512,2.3549122718872635,0.7405902536424034,152,9
2024-01-01 03:45:00,0.6632599422620776,0.714712527399676,0.19160568450141346,-0.48451529524736414,667,2
2024-01-01 04:00:00,2.272973029981263,2.714464538237877,-0.5985076573608654,1.5969437116253067,651,4
2024-01-01 04:15:00,1.4397145102865005,0.745665348847014,2.254485748905717,1.8070021223260642,737,3
2024-01-01 04:30:00,2.189957310446162,1.5420717619798925,0.7610559004991269,-0.11369135432888977,509,1
2024-01-01 04:45:00,1.788082847165823,-0.34047314683231034,2.0223369237431283,2.9615842006545363,150,5
2024-01-01 05:00:00,1.9224705293677968,1.9319752362273044,-0.008196369183833818,1.103641997137979,214,9
2024-01-01 05:15:00,1.0850938360105487,0.7558415764435487,1.3590085418387348,0.8039378361551246,176,8
2024-01-01 05:30:00,0.9917112084487838,1.6207615536414048,0.7534297279380417,3.2436445788578396,397,2
2024-01-01 05:45:00,2.965377443292377,0.2508438567367671,1.8055081793228314,1.5899206325894046,300,5
2024-01-01 06:00:00,-1.1761226696187794,0.5424737348183961,0.8654960797686501,3.7320105785780067,687,2
2024-01-01 06:15:00,2.4360532300410926,0.8077227047851537,0.14233314602316183,-0.056115180716624025,357,3
2024-01-01 06:30:00,0.49480061111094853,-0.7838876772547407,1.8449005931636548,-0.6866702009144454,718,7
2024-01-01 06:45:00,3.164720951512429,1.833166654474353,1.5087115851688955,1.5756024082061986,847,5
2024-01-01 07:00:00,1.0420803663497613,1.614719289629643,0.45762963668231527,2.684616048120114,720,1
2024-01-01 07:15:00,0.8230285930966275,0.23215391275152752,-0.4606195352324629,1.1575945770526337,146,1
2024-01-01 07:30:00,0.04630984227209867,1.6433787748713244,2.3564918209191656,-0.7846838625448498,108,1
2024-01-01 07:45:00,1.6848002935047495,1.5285559158624713,-0.3416620437094269,0.3325703954012512,404,6
2024-01-01 08:00:00,0.7632802780218019,3.63292362587464,2.0592568156441917,1.3055533960911205,136,8
2024-01-01 08:15:00,0.6279995769202603,0.9694915268737301,0.3399768854986104,0.6184528765576174,819,7
2024-01-01 08:30:00,0.9841391165362281,1.5028571254086078,1.8195111440116034,2.158522355295541,700,5
2024-01-01 08:45:00,2.180158864814654,0.0863828666725881,0.800378414421216,1.280544856175088,699,3
2024-01-01 09:00:00,1.1475863264284978,0.881039346418772,3.2645107812375187,0.893438985591259,378,4
2024-01-01 09:15:00,1.4434181790165597,3.306436912023722,2.445832465583785,2.8140548462808197,226,3
2024-01-01 09:30:00,0.5598028478011342,0.6398068491303612,1.7020730759015859,2.708148430907944,694,9
2024-01-01 09:45:00,1.2069200407346057,0.47893575719383386,2.0769654958105677,3.0127978088502583,266,7
2024-01-01 10:00:00,-0.26850191559619474,0.5248211759238929,1.834483342737931,1.7525348533439546,147,7
2024-01-01 10:15:00,0.9241354962939287,2.3633382471762694,0.9066080183045176,-0.8105985152238737,442,7
2024-01-01 10:30:00,1.6716026647063114,0.9796243966857653,0.772015049957455,1.11830208949823,936,5
2024-01-01 10:45:00,-0.37156630480317543,2.760598420988927,0.8238856088558977,2.8084187766548707,821,5
2024-01-01 11:00:00,1.1697009977952157,2.0400622289169315,1.8856383136059462,-1.5651156973797398,871,2
2024-01-01 11:15:00,1.8678466416051829,2.0871732619827545,1.7348624531308607,0.013929235288699715,593,1
2024-01-01 11:30:00,-0.038806322318876374,1.0962402313100856,1.0763380476382576,1.3521741177250737,799,1
2024-01-01 11:45:00,1.7222923612659293,2.2010631407228187,1.2962013126489051,-0.04102335132327384,267,5
2024-01-01 12:00:00,0.9357455644026595,-0.8136826173761227,2.789687909522298,0.66021802127529,347,7
2024-01-01 12:15:00,1.189042230771208,1.9476926102146743,1.7526762731836651,0.689707402623217,459,4
2024-01-01 12:30:00,0.9603396918257864,0.887732185153228,1.4687941677510663,1.4093889015622985,337,2
2024-01-01 12:45:00,-0.45107181708096333,0.3395205494915512,-0.5228818943223816,1.5391034850163292,960,5
2024-01-01 13:00:00,1.1837786623437134,2.3882790934417533,3.6987024679622413,2.0670784515999565,986,3
2024-01-01 13:15:00,1.8200904627015966,2.8352667815847505,0.5582800338825613,-1.3006057198793681,460,4
2024-01-01 13:30:00,2.0361193698833984,1.4613579427529921,1.2193850692622765,2.065781640545394,481,6
2024-01-01 13:45:00,0.32309807886874986,0.7257895643967651,-0.023847851951416477,-0.9262610455296989,694,9
2024-01-01 14:00:00,0.5877082499257719,-0.03831414676436351,0.5727445439299109,-0.5776875754185349,617,2
2024-01-01 14:15:00,2.6054659267801097,2.6571811879001164,2.254383765269152,2.357121817423902,479,2
2024-01-01 14:30:00,0.694659043268514,2.1415333086722335,2.7900201633184016,0.5430253097742477,701,7
2024-01-01 14:45:00,1.2462717899871791,2.430552516312434,1.6004921973464385,0.12498560802058256,113,3
2024-01-01 15:00:00,1.5385863403376845,1.9476641754051356,-0.024907916395423557,2.751143075735858,379,6
2024-01-01 15:15:00,0.2147136546219367,0.40193621245036437,2.0736007608050455,1.4170322678200855,947,7
2024-01-01 15:30:00,0.5281772669562015,1.7273649900627368,-0.9965902311098993,1.9208410684660135,589,6
2024-01-01 15:45:00,2.457162814852129,1.1302484842581608,-0.3832906327728167,2.8073264864730434,103,4
2024-01-01 16:00:00,-0.5875885675527601,1.1672412347756014,0.9746028551880545,1.1796106563129947,675,8
2024-01-01 16:15:00,0.6311756345152217,1.0909247858251578,1.4734401610682637,0.2959469998424279,147,4
2024-01-01 16:30:00,2.665011781904527,0.42276538883602743,-0.3647428821940384,1.263314669752121,230,2
2024-01-01 16:45:00,0.3561374118646473,1.0306483387220515,-0.23838909873260805,-0.45659039713975647,582,4
2024-01-01 17:00:00,0.07381193287450571,1.6677987800579666,-1.4699699362617766,0.6162163736483722,511,4
2024-01-01 17:15:00,-0.3977763517786239,0.11122208415516677,1.3163896958397325,-0.49142612447589973,369,9
2024-01-01 17:30:00,-0.34209233280709217,0.30720349850480444,1.496079994080261,3.543700300533493,346,1
2024-01-01 17:45:00,-0.19613316556451355,2.298508531857414,2.637685298872968,0.9161807907806102,224,9
2024-01-01 18:00:00,1.798017341304035,2.5442158052019757,2.516874650218835,-1.046108034286469,862,4
2024-01-01 18:15:00,2.1659079876924894,0.6982003915863952,1.7649873486532512,-0.12502376144940341,176,2
2024-01-01 18:30:00,0.92519345866483,-0.4186426882303562,2.6172513679446916,-0.09529492248089033,205,6
2024-01-01 18:45:00,0.6050041621807536,1.8195708317414896,1.0269143597383257,-0.7694816067859205,313,3
2024-01-01 19:00:00,1.0686951797784374,1.6202130141882496,1.2609271708153662,2.1848709113643263,158,8
2024-01-01 19:15:00,1.2867071467942006,1.0345617950207096,1.0988479533068776,-0.03179480045145544,893,2
2024-01-01 19:30:00,1.1041749829367808,-0.3590439089150872,2.922166199979512,-0.012497992735853725,950,9
2024-01-01 19:45:00,1.252611848681083,1.4048008744284357,1.6284286532414969,0.7798112988078889,661,7
2024-01-01 20:00:00,-0.9390684717538198,0.006104955989707284,0.22480821629538905,0.43706323565677385,593,6
2024-01-01 20:15:00,0.5968175919310966,0.1783836092322857,0.05354076821607501,1.9120200279533381,175,7
2024-01-01 20:30:00,1.3634143524476765,0.8468386848270533,2.497888857809679,0.902206768353711,443,5
2024-01-01 20:45:00,-0.25588823980545383,2.4766194899947185,2.1660563678677915,0.5369408403679392,563,2
2024-01-01 21:00:00,-0.2605237133203355,1.2930489549826472,0.7207317686650052,2.201489307976539,810,2
2024-01-01 21:15:00,-0.42196333487775717,-0.6551264979906819,0.4554709707784679,0.7699010722688403,249,6
2024-01-01 21:30:00,0.16488531492834424,1.287202845246475,1.6471807906875369,0.09172470779721675,224,3
2024-01-01 21:45:00,2.7162052296721337,2.8479366480746715,0.33836482421525493,1.653369404382892,764,6
2024-01-01 22:00:00,2.1143494836928047,1.5261875961930034,0.45315775633443056,0.2636702082232941,724,6
2024-01-01 22:15:00,1.4855586010107662,0.5727871336227056,-1.9129743233095688,2.474297689375896,394,4
2024-01-01 22:30:00,-0.06206577736766872,1.3946792905370482,1.0441702363756893,1.7642292054314885,209,7
2024-01-01 22:45:00,0.6746865816255483,1.6605782638917739,1.7971275864409861,2.703927818928784,126,9
2024-01-01 23:00:00,0.5409269245192482,-0.4198634133761787,0.08140196900286145,1.0453548271636517,727,7
2024-01-01 23:15:00,0.47474604814158705,-2.4081169852620525,2.0370362374846773,1.181417790723551,380,6
2024-01-01 23:30:00,0.5712224988923247,1.4066341413749848,0.16377959814173637,1.7389561508459952,994,7
2024-01-01 23:45:00,2.701023516379564,1.4570532454551377,2.0227662707722245,2.0925986135829646,277,3
2024-01-02 00:00:00,2.661781144721333,2.097047534790582,0.9170801700117791,1.1807244800399275,881,6
2024-01-02 00:15:00,2.2355905673119847,-1.2967471276682931,0.8530494936258333,3.108272261630017,338,1
2024-01-02 00:30:00,1.8968228213540377,0.882477501497057,-0.1722360985549325,0.4705376078636849,662,3
2024-01-02 00:45:00,0.336078456765452,1.1691341440591414,0.22523039614375417,3.3953053034606793,260,1
